id,fullName,link,firstName,lastName,primaryNumber,birthDate,currentAge,birthCity,birthStateProvince,birthCountry,nationality,height,weight,active,alternateCaptain,captain,rookie,shootsCatches,rosterStatus,currentTeamid,currentTeamname,currentTeamlink,primaryPositioncode,primaryPositionname,primaryPositiontype,primaryPositionabbreviation
8475179,Dmitry Kulikov,/api/v1/people/8475179,Dmitry,Kulikov,7,1990-10-29,29,Lipetsk,,RUS,RUS,"6' 1""",204,true,false,false,false,L,Y,52,Winnipeg Jets,/api/v1/teams/52,D,Defenseman,Defenseman,D
8475181,Nick Leddy,/api/v1/people/8475181,Nick,Leddy,2,1991-03-20,29,Eden Prairie,MN,USA,USA,"6' 0""",207,true,false,false,false,L,Y,2,New York Islanders,/api/v1/teams/2,D,Defenseman,Defenseman,D
8475184,Chris Kreider,/api/v1/people/8475184,Chris,Kreider,20,1991-04-30,28,Boxford,MA,USA,USA,"6' 3""",217,true,true,false,false,L,Y,3,New York Rangers,/api/v1/teams/3,L,Left Wing,Forward,LW
8475186,John Moore,/api/v1/people/8475186,John,Moore,27,1990-11-19,29,Winnetka,IL,USA,USA,"6' 2""",210,true,false,false,false,L,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D
8475188,Brayden McNabb,/api/v1/people/8475188,Brayden,McNabb,3,1991-01-21,29,Davidson,SK,CAN,CAN,"6' 4""",213,true,false,false,false,L,Y,54,Vegas Golden Knights,/api/v1/teams/54,D,Defenseman,Defenseman,D
8475191,Reilly Smith,/api/v1/people/8475191,Reilly,Smith,19,1991-04-01,28,Mimico,ON,CAN,CAN,"6' 1""",183,true,false,false,false,L,Y,54,Vegas Golden Knights,/api/v1/teams/54,R,Right Wing,Forward,RW
8475193,Tomas Tatar,/api/v1/people/8475193,Tomas,Tatar,90,1990-12-01,29,Ilava,,SVK,SVK,"5' 10""",183,true,false,false,false,L,Y,8,Montréal Canadiens,/api/v1/teams/8,L,Left Wing,Forward,LW
8475195,Anders Nilsson,/api/v1/people/8475195,Anders,Nilsson,31,1990-03-19,30,Lulea,,SWE,SWE,"6' 6""",232,true,false,false,false,L,I,9,Ottawa Senators,/api/v1/teams/9,G,Goalie,Goalie,G
8475197,Tyson Barrie,/api/v1/people/8475197,Tyson,Barrie,94,1991-07-26,28,Victoria,BC,CAN,CAN,"5' 11""",197,true,false,false,false,R,Y,10,Toronto Maple Leafs,/api/v1/teams/10,D,Defenseman,Defenseman,D
8475200,Dmitry Orlov,/api/v1/people/8475200,Dmitry,Orlov,9,1991-07-23,28,Novokuznetsk,,RUS,RUS,"5' 11""",208,true,false,false,false,L,Y,15,Washington Capitals,/api/v1/teams/15,D,Defenseman,Defenseman,D
8475204,Brandon Pirri,/api/v1/people/8475204,Brandon,Pirri,73,1991-04-10,28,Toronto,ON,CAN,CAN,"6' 1""",180,true,false,false,false,L,Y,54,Vegas Golden Knights,/api/v1/teams/54,C,Center,Forward,C
8475208,Brian Dumoulin,/api/v1/people/8475208,Brian,Dumoulin,8,1991-09-06,28,Biddeford,ME,USA,USA,"6' 4""",207,true,false,false,false,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,D,Defenseman,Defenseman,D
8475209,Richard Panik,/api/v1/people/8475209,Richard,Panik,14,1991-02-07,29,Martin,,SVK,SVK,"6' 2""",202,true,false,false,false,L,Y,15,Washington Capitals,/api/v1/teams/15,R,Right Wing,Forward,RW
8475215,Robin Lehner,/api/v1/people/8475215,Robin,Lehner,90,1991-07-24,28,Gothenburg,,SWE,SWE,"6' 4""",240,true,false,false,false,L,Y,54,Vegas Golden Knights,/api/v1/teams/54,G,Goalie,Goalie,G
8475218,Mattias Ekholm,/api/v1/people/8475218,Mattias,Ekholm,14,1990-05-24,29,Borlange,,SWE,SWE,"6' 4""",215,true,true,false,false,L,Y,18,Nashville Predators,/api/v1/teams/18,D,Defenseman,Defenseman,D
8475220,Marcus Foligno,/api/v1/people/8475220,Marcus,Foligno,17,1991-08-10,28,Buffalo,NY,USA,CAN,"6' 3""",224,true,false,false,false,L,Y,30,Minnesota Wild,/api/v1/teams/30,L,Left Wing,Forward,LW
8475222,Sami Vatanen,/api/v1/people/8475222,Sami,Vatanen,45,1991-06-03,28,Jyväskylä,,FIN,FIN,"5' 10""",185,true,false,false,false,R,I,12,Carolina Hurricanes,/api/v1/teams/12,D,Defenseman,Defenseman,D
8475225,Craig Smith,/api/v1/people/8475225,Craig,Smith,15,1989-09-05,30,Madison,WI,USA,USA,"6' 1""",208,true,false,false,false,R,Y,18,Nashville Predators,/api/v1/teams/18,R,Right Wing,Forward,RW
8475231,Casey Cizikas,/api/v1/people/8475231,Casey,Cizikas,53,1991-02-27,29,Toronto,ON,CAN,CAN,"5' 11""",195,true,false,false,false,L,I,2,New York Islanders,/api/v1/teams/2,C,Center,Forward,C
8475233,David Savard,/api/v1/people/8475233,David,Savard,58,1990-10-22,29,St. Hyacinthe,QC,CAN,CAN,"6' 2""",229,true,false,false,false,R,Y,29,Columbus Blue Jackets,/api/v1/teams/29,D,Defenseman,Defenseman,D
8475235,Nicolas Deslauriers,/api/v1/people/8475235,Nicolas,Deslauriers,20,1991-02-22,29,LaSalle,QC,CAN,CAN,"6' 3""",219,true,false,false,false,L,Y,24,Anaheim Ducks,/api/v1/teams/24,L,Left Wing,Forward,LW
8475236,Cody Eakin,/api/v1/people/8475236,Cody,Eakin,20,1991-05-24,28,Winnipeg,MB,CAN,CAN,"6' 0""",183,true,false,false,false,L,Y,52,Winnipeg Jets,/api/v1/teams/52,C,Center,Forward,C
8475246,Kevin Connauton,/api/v1/people/8475246,Kevin,Connauton,7,1990-02-23,30,Edmonton,AB,CAN,CAN,"6' 2""",205,true,false,false,false,L,Y,21,Colorado Avalanche,/api/v1/teams/21,D,Defenseman,Defenseman,D
8475268,Gabriel Bourque,/api/v1/people/8475268,Gabriel,Bourque,57,1990-09-23,29,Rimouski,QC,CAN,CAN,"5' 10""",206,true,false,false,false,L,Y,52,Winnipeg Jets,/api/v1/teams/52,L,Left Wing,Forward,LW
8475279,Ben Chiarot,/api/v1/people/8475279,Ben,Chiarot,8,1991-05-09,28,Hamilton,ON,CAN,CAN,"6' 3""",225,true,false,false,false,L,Y,8,Montréal Canadiens,/api/v1/teams/8,D,Defenseman,Defenseman,D
8475287,Erik Haula,/api/v1/people/8475287,Erik,Haula,56,1991-03-23,28,Pori,,FIN,FIN,"6' 0""",193,true,false,false,false,L,Y,13,Florida Panthers,/api/v1/teams/13,L,Left Wing,Forward,LW
8475311,Darcy Kuemper,/api/v1/people/8475311,Darcy,Kuemper,35,1990-05-05,29,Saskatoon,SK,CAN,CAN,"6' 5""",215,true,false,false,false,L,Y,53,Arizona Coyotes,/api/v1/teams/53,G,Goalie,Goalie,G
8475314,Anders Lee,/api/v1/people/8475314,Anders,Lee,27,1990-07-03,29,Edina,MN,USA,USA,"6' 3""",231,true,false,true,false,L,Y,2,New York Islanders,/api/v1/teams/2,L,Left Wing,Forward,LW
8475324,Nick Jensen,/api/v1/people/8475324,Nick,Jensen,3,1990-09-21,29,Rogers,MN,USA,USA,"6' 1""",196,true,false,false,false,R,Y,15,Washington Capitals,/api/v1/teams/15,D,Defenseman,Defenseman,D
8475343,Nic Dowd,/api/v1/people/8475343,Nic,Dowd,26,1990-05-27,29,Huntsville,AL,USA,USA,"6' 1""",195,true,false,false,false,R,Y,15,Washington Capitals,/api/v1/teams/15,C,Center,Forward,C
8475413,Justin Dowling,/api/v1/people/8475413,Justin,Dowling,37,1990-10-01,29,Calgary,AB,CAN,CAN,"5' 10""",180,true,false,false,false,L,Y,25,Dallas Stars,/api/v1/teams/25,C,Center,Forward,C
8475455,Brenden Dillon,/api/v1/people/8475455,Brenden,Dillon,4,1990-11-13,29,New Westminster,BC,CAN,CAN,"6' 4""",225,true,false,false,false,L,Y,15,Washington Capitals,/api/v1/teams/15,D,Defenseman,Defenseman,D
8475461,Andrew Agozzino,/api/v1/people/8475461,Andrew,Agozzino,26,1991-01-03,29,Kleinburg,ON,CAN,CAN,"5' 10""",187,true,false,false,false,L,Y,24,Anaheim Ducks,/api/v1/teams/24,L,Left Wing,Forward,LW
8475462,Radko Gudas,/api/v1/people/8475462,Radko,Gudas,33,1990-06-05,29,Prague,,CZE,CZE,"6' 0""",205,true,false,false,false,R,Y,15,Washington Capitals,/api/v1/teams/15,D,Defenseman,Defenseman,D
8475622,Carter Hutton,/api/v1/people/8475622,Carter,Hutton,40,1985-12-19,34,Thunder Bay,ON,CAN,CAN,"6' 0""",202,true,false,false,false,L,Y,7,Buffalo Sabres,/api/v1/teams/7,G,Goalie,Goalie,G
8475625,Matt Irwin,/api/v1/people/8475625,Matt,Irwin,52,1987-11-29,32,Victoria,BC,CAN,CAN,"6' 1""",207,true,false,false,false,L,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D
8475660,Cam Talbot,/api/v1/people/8475660,Cam,Talbot,39,1987-07-05,32,Caledonia,ON,CAN,CAN,"6' 4""",196,true,false,false,false,L,Y,20,Calgary Flames,/api/v1/teams/20,G,Goalie,Goalie,G
8475683,Sergei Bobrovsky,/api/v1/people/8475683,Sergei,Bobrovsky,72,1988-09-20,31,Novokuznetsk,,RUS,RUS,"6' 2""",187,true,false,false,false,L,Y,13,Florida Panthers,/api/v1/teams/13,G,Goalie,Goalie,G
8475690,Christopher Tanev,/api/v1/people/8475690,Christopher,Tanev,8,1989-12-20,30,Toronto,ON,CAN,CAN,"6' 2""",197,true,false,false,false,R,Y,23,Vancouver Canucks,/api/v1/teams/23,D,Defenseman,Defenseman,D
8475692,Mats Zuccarello,/api/v1/people/8475692,Mats,Zuccarello,36,1987-09-01,32,Oslo,,NOR,NOR,"5' 8""",178,true,false,false,false,L,Y,30,Minnesota Wild,/api/v1/teams/30,R,Right Wing,Forward,RW
8475714,Calle Jarnkrok,/api/v1/people/8475714,Calle,Jarnkrok,19,1991-09-25,28,Gävle,,SWE,SWE,"5' 11""",186,true,false,false,false,R,Y,18,Nashville Predators,/api/v1/teams/18,C,Center,Forward,C
8475716,Martin Marincin,/api/v1/people/8475716,Martin,Marincin,52,1992-02-18,28,Kosice,,SVK,SVK,"6' 5""",217,true,false,false,false,L,Y,10,Toronto Maple Leafs,/api/v1/teams/10,D,Defenseman,Defenseman,D
8475718,Justin Holl,/api/v1/people/8475718,Justin,Holl,3,1992-01-30,28,Tonka Bay,MN,USA,USA,"6' 4""",210,true,false,false,false,R,Y,10,Toronto Maple Leafs,/api/v1/teams/10,D,Defenseman,Defenseman,D
8475722,Jason Zucker,/api/v1/people/8475722,Jason,Zucker,16,1992-01-16,28,Newport Beach,CA,USA,USA,"5' 11""",192,true,false,false,false,L,Y,5,Pittsburgh Penguins,/api/v1/teams/5,L,Left Wing,Forward,LW
8475726,Tyler Toffoli,/api/v1/people/8475726,Tyler,Toffoli,73,1992-04-24,27,Scarborough,ON,CAN,CAN,"6' 0""",197,true,false,false,false,R,Y,23,Vancouver Canucks,/api/v1/teams/23,R,Right Wing,Forward,RW
8475728,Johan Larsson,/api/v1/people/8475728,Johan,Larsson,22,1992-07-25,27,Lau,,SWE,SWE,"5' 11""",204,true,false,false,false,L,Y,7,Buffalo Sabres,/api/v1/teams/7,C,Center,Forward,C
8475730,Stephen Johns,/api/v1/people/8475730,Stephen,Johns,28,1992-04-18,27,Ellwood City,PA,USA,USA,"6' 4""",225,true,false,false,false,R,Y,25,Dallas Stars,/api/v1/teams/25,D,Defenseman,Defenseman,D
8475735,Greg McKegg,/api/v1/people/8475735,Greg,McKegg,14,1992-06-17,27,St. Thomas,ON,CAN,CAN,"6' 0""",192,true,false,false,false,L,Y,3,New York Rangers,/api/v1/teams/3,C,Center,Forward,C
8475738,Jordan Weal,/api/v1/people/8475738,Jordan,Weal,43,1992-04-15,27,North Vancouver,BC,CAN,CAN,"5' 10""",180,true,false,false,false,R,Y,8,Montréal Canadiens,/api/v1/teams/8,C,Center,Forward,C
8475744,Evgeny Kuznetsov,/api/v1/people/8475744,Evgeny,Kuznetsov,92,1992-05-19,27,Chelyabinsk,,RUS,RUS,"6' 2""",197,true,false,false,false,L,Y,15,Washington Capitals,/api/v1/teams/15,C,Center,Forward,C
8475745,Charlie Coyle,/api/v1/people/8475745,Charlie,Coyle,13,1992-03-02,28,E. Weymouth,MA,USA,USA,"6' 3""",220,true,false,false,false,R,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C
8475747,Patrik Nemeth,/api/v1/people/8475747,Patrik,Nemeth,22,1992-02-08,28,Stockholm,,SWE,SWE,"6' 3""",228,true,false,false,false,L,Y,17,Detroit Red Wings,/api/v1/teams/17,D,Defenseman,Defenseman,D
8475750,Jon Merrill,/api/v1/people/8475750,Jon,Merrill,15,1992-02-03,28,Oklahoma City,OK,USA,USA,"6' 3""",195,true,false,false,false,L,Y,54,Vegas Golden Knights,/api/v1/teams/54,D,Defenseman,Defenseman,D
8475752,Tyler Pitlick,/api/v1/people/8475752,Tyler,Pitlick,18,1991-11-01,28,Minneapolis,MN,USA,USA,"6' 2""",200,true,false,false,false,R,Y,4,Philadelphia Flyers,/api/v1/teams/4,C,Center,Forward,C
8475753,Justin Faulk,/api/v1/people/8475753,Justin,Faulk,72,1992-03-20,28,South St. Paul,MN,USA,USA,"6' 0""",217,true,false,false,false,R,Y,19,St. Louis Blues,/api/v1/teams/19,D,Defenseman,Defenseman,D
8475754,Brock Nelson,/api/v1/people/8475754,Brock,Nelson,29,1991-10-15,28,Warroad,MN,USA,USA,"6' 3""",212,true,false,false,false,L,Y,2,New York Islanders,/api/v1/teams/2,C,Center,Forward,C
8475760,Nick Bjugstad,/api/v1/people/8475760,Nick,Bjugstad,27,1992-07-17,27,Minneapolis,MN,USA,USA,"6' 6""",215,true,false,false,false,R,Y,5,Pittsburgh Penguins,/api/v1/teams/5,C,Center,Forward,C
8475762,Derek Forbort,/api/v1/people/8475762,Derek,Forbort,20,1992-03-04,28,Duluth,MN,USA,USA,"6' 4""",219,true,false,false,false,L,Y,20,Calgary Flames,/api/v1/teams/20,D,Defenseman,Defenseman,D
8475763,Kevin Hayes,/api/v1/people/8475763,Kevin,Hayes,13,1992-05-08,27,Dorchester,MA,USA,USA,"6' 5""",216,true,false,false,false,L,Y,4,Philadelphia Flyers,/api/v1/teams/4,C,Center,Forward,C
8475764,Cam Fowler,/api/v1/people/8475764,Cam,Fowler,4,1991-12-05,28,Windsor,ON,CAN,USA,"6' 1""",207,true,false,false,false,L,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D
8475765,Vladimir Tarasenko,/api/v1/people/8475765,Vladimir,Tarasenko,91,1991-12-13,28,Yaroslavl,,RUS,RUS,"6' 0""",225,true,true,false,false,L,Y,19,St. Louis Blues,/api/v1/teams/19,R,Right Wing,Forward,RW
8475766,Austin Watson,/api/v1/people/8475766,Austin,Watson,51,1992-01-13,28,Ann Arbor,MI,USA,USA,"6' 4""",204,true,false,false,false,R,Y,18,Nashville Predators,/api/v1/teams/18,L,Left Wing,Forward,LW
8475768,Jaden Schwartz,/api/v1/people/8475768,Jaden,Schwartz,17,1992-06-25,27,Wilcox,SK,CAN,CAN,"5' 10""",190,true,false,false,false,L,Y,19,St. Louis Blues,/api/v1/teams/19,L,Left Wing,Forward,LW
8475772,Riley Sheahan,/api/v1/people/8475772,Riley,Sheahan,23,1991-12-07,28,St. Catharines,ON,CAN,CAN,"6' 3""",214,true,false,false,false,L,Y,22,Edmonton Oilers,/api/v1/teams/22,C,Center,Forward,C
8475780,Chris Wagner,/api/v1/people/8475780,Chris,Wagner,14,1991-05-27,28,Walpole,MA,USA,USA,"6' 0""",198,true,false,false,false,R,Y,6,Boston Bruins,/api/v1/teams/6,R,Right Wing,Forward,RW
8475784,Jeff Skinner,/api/v1/people/8475784,Jeff,Skinner,53,1992-05-16,27,Toronto,ON,CAN,CAN,"5' 11""",195,true,false,false,false,L,Y,7,Buffalo Sabres,/api/v1/teams/7,L,Left Wing,Forward,LW
8475786,Zach Hyman,/api/v1/people/8475786,Zach,Hyman,11,1992-06-09,27,Toronto,ON,CAN,CAN,"6' 1""",211,true,false,false,false,R,Y,10,Toronto Maple Leafs,/api/v1/teams/10,L,Left Wing,Forward,LW
8475789,Jack Campbell,/api/v1/people/8475789,Jack,Campbell,36,1992-01-09,28,Port Huron,MI,USA,USA,"6' 2""",197,true,false,false,false,L,Y,10,Toronto Maple Leafs,/api/v1/teams/10,G,Goalie,Goalie,G
8475790,Erik Gudbranson,/api/v1/people/8475790,Erik,Gudbranson,6,1992-01-07,28,Ottawa,ON,CAN,CAN,"6' 5""",217,true,false,false,false,R,I,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D
8475791,Taylor Hall,/api/v1/people/8475791,Taylor,Hall,91,1991-11-14,28,Calgary,AB,CAN,CAN,"6' 1""",205,true,false,false,false,L,Y,53,Arizona Coyotes,/api/v1/teams/53,L,Left Wing,Forward,LW
8475792,Brett Connolly,/api/v1/people/8475792,Brett,Connolly,10,1992-05-02,27,Campbell River,BC,CAN,CAN,"6' 3""",192,true,false,false,false,R,Y,13,Florida Panthers,/api/v1/teams/13,R,Right Wing,Forward,RW
8475793,Ryan Johansen,/api/v1/people/8475793,Ryan,Johansen,92,1992-07-31,27,Vancouver,BC,CAN,CAN,"6' 3""",218,true,true,false,false,R,Y,18,Nashville Predators,/api/v1/teams/18,C,Center,Forward,C
8475794,Tyler Seguin,/api/v1/people/8475794,Tyler,Seguin,91,1992-01-31,28,Brampton,ON,CAN,CAN,"6' 1""",200,true,false,false,false,R,Y,25,Dallas Stars,/api/v1/teams/25,C,Center,Forward,C
8475796,Mark Pysyk,/api/v1/people/8475796,Mark,Pysyk,13,1992-01-11,28,Sherwood Park,AB,CAN,CAN,"6' 1""",196,true,false,false,false,R,Y,13,Florida Panthers,/api/v1/teams/13,D,Defenseman,Defenseman,D
8475797,Jarred Tinordi,/api/v1/people/8475797,Jarred,Tinordi,24,1992-02-20,28,Burnsville,MN,USA,USA,"6' 6""",230,true,false,false,false,L,Y,18,Nashville Predators,/api/v1/teams/18,D,Defenseman,Defenseman,D
8475798,Mikael Granlund,/api/v1/people/8475798,Mikael,Granlund,64,1992-02-26,28,Oulu,,FIN,FIN,"5' 10""",185,true,false,false,false,L,Y,18,Nashville Predators,/api/v1/teams/18,C,Center,Forward,C
8475799,Nino Niederreiter,/api/v1/people/8475799,Nino,Niederreiter,21,1992-09-08,27,Chur,,CHE,CHE,"6' 2""",218,true,false,false,false,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,R,Right Wing,Forward,RW
8475807,Joakim Nordstrom,/api/v1/people/8475807,Joakim,Nordstrom,20,1992-02-25,28,Stockholm,,SWE,SWE,"6' 1""",194,true,false,false,false,L,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C
8475810,Bryan Rust,/api/v1/people/8475810,Bryan,Rust,17,1992-05-11,27,Pontiac,MI,USA,USA,"5' 11""",192,true,false,false,false,R,Y,5,Pittsburgh Penguins,/api/v1/teams/5,R,Right Wing,Forward,RW
8475820,Joonas Donskoi,/api/v1/people/8475820,Joonas,Donskoi,72,1992-04-13,27,Raahe,,FIN,FIN,"6' 0""",190,true,false,false,false,R,Y,21,Colorado Avalanche,/api/v1/teams/21,R,Right Wing,Forward,RW
8475831,Philipp Grubauer,/api/v1/people/8475831,Philipp,Grubauer,31,1991-11-25,28,Rosenheim,,DEU,DEU,"6' 1""",188,true,false,false,false,L,I,21,Colorado Avalanche,/api/v1/teams/21,G,Goalie,Goalie,G
8475832,Tom Kuhnhackl,/api/v1/people/8475832,Tom,Kuhnhackl,14,1992-01-21,28,Landshut,,DEU,DEU,"6' 2""",196,true,false,false,false,L,Y,2,New York Islanders,/api/v1/teams/2,R,Right Wing,Forward,RW
8475834,Marcus Sorensen,/api/v1/people/8475834,Marcus,Sorensen,20,1992-04-07,27,Sodertalje,,SWE,SWE,"5' 11""",175,true,false,false,false,L,Y,28,San Jose Sharks,/api/v1/teams/28,L,Left Wing,Forward,LW
8475839,Louis Domingue,/api/v1/people/8475839,Louis,Domingue,30,1992-03-06,28,St-Hyacinthe,QC,CAN,CAN,"6' 3""",208,true,false,false,false,R,Y,23,Vancouver Canucks,/api/v1/teams/23,G,Goalie,Goalie,G
8475841,Tim Heed,/api/v1/people/8475841,Tim,Heed,72,1991-01-27,29,Gothenburg,,SWE,SWE,"5' 11""",180,true,false,false,false,R,Y,28,San Jose Sharks,/api/v1/teams/28,D,Defenseman,Defenseman,D
8475848,Brendan Gallagher,/api/v1/people/8475848,Brendan,Gallagher,11,1992-05-06,27,Edmonton,AB,CAN,CAN,"5' 9""",184,true,true,false,false,R,Y,8,Montréal Canadiens,/api/v1/teams/8,R,Right Wing,Forward,RW
8475852,Petr Mrazek,/api/v1/people/8475852,Petr,Mrazek,34,1992-02-14,28,Ostrava,,CZE,CZE,"6' 1""",190,true,false,false,false,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,G,Goalie,Goalie,G
8475855,Jesper Fast,/api/v1/people/8475855,Jesper,Fast,17,1991-12-02,28,Nassjo,,SWE,SWE,"6' 1""",191,true,true,false,false,R,Y,3,New York Rangers,/api/v1/teams/3,R,Right Wing,Forward,RW
8475868,Anthony Bitetto,/api/v1/people/8475868,Anthony,Bitetto,2,1990-07-15,29,Island Park,NY,USA,USA,"6' 1""",210,true,false,false,false,L,Y,52,Winnipeg Jets,/api/v1/teams/52,D,Defenseman,Defenseman,D
8475869,Brandon Davidson,/api/v1/people/8475869,Brandon,Davidson,21,1991-08-21,28,Taber,AB,CAN,CAN,"6' 2""",208,true,false,false,false,L,Y,28,San Jose Sharks,/api/v1/teams/28,D,Defenseman,Defenseman,D
8475883,Frederik Andersen,/api/v1/people/8475883,Frederik,Andersen,31,1989-10-02,30,Herning,,DNK,DNK,"6' 4""",238,true,false,false,false,L,Y,10,Toronto Maple Leafs,/api/v1/teams/10,G,Goalie,Goalie,G
8475906,John Klingberg,/api/v1/people/8475906,John,Klingberg,3,1992-08-14,27,Gothenburg,,SWE,SWE,"6' 3""",190,true,false,false,false,R,Y,25,Dallas Stars,/api/v1/teams/25,D,Defenseman,Defenseman,D
8475907,Micheal Ferland,/api/v1/people/8475907,Micheal,Ferland,79,1992-04-20,27,Swan River,MB,CAN,CAN,"6' 1""",217,true,false,false,false,L,Y,23,Vancouver Canucks,/api/v1/teams/23,L,Left Wing,Forward,LW
8475913,Mark Stone,/api/v1/people/8475913,Mark,Stone,61,1992-05-13,27,Winnipeg,MB,CAN,CAN,"6' 3""",202,true,false,false,false,R,Y,54,Vegas Golden Knights,/api/v1/teams/54,R,Right Wing,Forward,RW
8476166,Taylor Fedun,/api/v1/people/8476166,Taylor,Fedun,42,1988-06-04,31,Edmonton,AB,CAN,CAN,"6' 1""",200,true,false,false,false,R,Y,25,Dallas Stars,/api/v1/teams/25,D,Defenseman,Defenseman,D
8476191,Kevan Miller,/api/v1/people/8476191,Kevan,Miller,86,1987-11-15,32,Los Angeles,CA,USA,USA,"6' 2""",210,true,false,false,false,R,Y,6,Boston Bruins,/api/v1/teams/6,D,Defenseman,Defenseman,D
8476278,Colin Blackwell,/api/v1/people/8476278,Colin,Blackwell,42,1993-03-28,26,Lawrence,MA,USA,USA,"5' 9""",190,true,false,false,false,R,Y,18,Nashville Predators,/api/v1/teams/18,C,Center,Forward,C
8476285,Matthew Peca,/api/v1/people/8476285,Matthew,Peca,53,1993-04-27,26,Petawawa,ON,CAN,CAN,"5' 9""",182,true,false,false,false,L,Y,9,Ottawa Senators,/api/v1/teams/9,C,Center,Forward,C
8476288,Ryan Dzingel,/api/v1/people/8476288,Ryan,Dzingel,18,1992-03-09,28,Wheaton,IL,USA,USA,"6' 0""",190,true,false,false,false,L,Y,12,Carolina Hurricanes,/api/v1/teams/12,C,Center,Forward,C
8476292,Ondrej Palat,/api/v1/people/8476292,Ondrej,Palat,18,1991-03-28,28,Frydek-Mistek,,CZE,CZE,"5' 11""",194,true,false,false,false,L,Y,14,Tampa Bay Lightning,/api/v1/teams/14,L,Left Wing,Forward,LW
8476312,Josh Manson,/api/v1/people/8476312,Josh,Manson,42,1991-10-07,28,Hinsdale,IL,USA,CAN,"6' 3""",224,true,true,false,false,R,Y,24,Anaheim Ducks,/api/v1/teams/24,D,Defenseman,Defenseman,D
8476316,Laurent Brossoit,/api/v1/people/8476316,Laurent,Brossoit,30,1993-03-23,26,Port Alberni,BC,CAN,CAN,"6' 3""",204,true,false,false,false,L,Y,52,Winnipeg Jets,/api/v1/teams/52,G,Goalie,Goalie,G
8476326,Josh Archibald,/api/v1/people/8476326,Josh,Archibald,15,1992-10-06,27,Regina,SK,CAN,CAN,"5' 10""",176,true,false,false,false,R,Y,22,Edmonton Oilers,/api/v1/teams/22,R,Right Wing,Forward,RW
8476329,Travis Boyd,/api/v1/people/8476329,Travis,Boyd,72,1993-09-14,26,Hopkins,MN,USA,USA,"6' 0""",190,true,false,false,false,R,Y,15,Washington Capitals,/api/v1/teams/15,C,Center,Forward,C
8476331,Dylan DeMelo,/api/v1/people/8476331,Dylan,DeMelo,12,1993-05-01,26,London,ON,CAN,CAN,"6' 0""",191,true,false,false,false,R,Y,52,Winnipeg Jets,/api/v1/teams/52,D,Defenseman,Defenseman,D
8476346,Johnny Gaudreau,/api/v1/people/8476346,Johnny,Gaudreau,13,1993-08-13,26,Salem,NJ,USA,USA,"5' 9""",165,true,false,false,false,L,Y,20,Calgary Flames,/api/v1/teams/20,L,Left Wing,Forward,LW
8476356,Tobias Rieder,/api/v1/people/8476356,Tobias,Rieder,16,1993-01-10,27,Landshut,,DEU,DEU,"5' 11""",186,true,false,false,false,L,Y,20,Calgary Flames,/api/v1/teams/20,C,Center,Forward,C
8476368,Fredrik Claesson,/api/v1/people/8476368,Fredrik,Claesson,33,1992-11-24,27,Stockholm,,SWE,SWE,"6' 1""",196,true,false,false,false,L,Y,1,New Jersey Devils,/api/v1/teams/1,D,Defenseman,Defenseman,D
8476372,Nick Seeler,/api/v1/people/8476372,Nick,Seeler,55,1993-06-03,26,Eden Prairie,MN,USA,USA,"6' 2""",201,true,false,false,false,L,Y,16,Chicago Blackhawks,/api/v1/teams/16,D,Defenseman,Defenseman,D
8476374,Sean Kuraly,/api/v1/people/8476374,Sean,Kuraly,52,1993-01-20,27,Dublin,OH,USA,USA,"6' 2""",213,true,false,false,false,L,Y,6,Boston Bruins,/api/v1/teams/6,C,Center,Forward,C
8476381,Andrew Shaw,/api/v1/people/8476381,Andrew,Shaw,65,1991-07-20,28,Belleville,ON,CAN,CAN,"5' 11""",182,true,false,false,false,R,I,16,Chicago Blackhawks,/api/v1/teams/16,R,Right Wing,Forward,RW
8476389,Vincent Trocheck,/api/v1/people/8476389,Vincent,Trocheck,16,1993-07-11,26,Pittsburgh,PA,USA,USA,"5' 10""",183,true,false,false,false,R,Y,12,Carolina Hurricanes,/api/v1/teams/12,C,Center,Forward,C
8476392,Adam Lowry,/api/v1/people/8476392,Adam,Lowry,17,1993-03-29,26,St. Louis,MO,USA,USA,"6' 5""",210,true,false,false,false,L,Y,52,Winnipeg Jets,/api/v1/teams/52,C,Center,Forward,C
8476393,Nick Cousins,/api/v1/people/8476393,Nick,Cousins,21,1993-07-20,26,Belleville,ON,CAN,CAN,"5' 11""",183,true,false,false,false,L,Y,54,Vegas Golden Knights,/api/v1/teams/54,C,Center,Forward,C
8476399,Blake Coleman,/api/v1/people/8476399,Blake,Coleman,20,1991-11-28,28,Plano,TX,USA,USA,"5' 11""",200,true,false,false,false,L,Y,14,Tampa Bay Lightning,/api/v1/teams/14,C,Center,Forward,C
